index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
670,674.125 to 674.7916667000002,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
671,675.125 to 675.875,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
672,676.0 to 676.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
673,677.0 to 677.75,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
674,678.0 to 678.75,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
675,679.0 to 679.875,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
676,680.0 to 680.875,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
677,681.0 to 681.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
678,682.0 to 682.75,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
679,683.0 to 683.875,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 0]",9,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
680,684.0 to 684.625,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
681,685.125 to 685.875,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
682,686.0 to 686.5,"[2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
683,687.0 to 687.875,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
684,688.0 to 688.125,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
685,689.125 to 689.875,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
686,690.875 to 690.875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
687,691.125 to 691.75,"[0, 0, 1, 0, 1, 2, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
688,692.75 to 692.75,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
689,693.0 to 693.75,"[2, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
690,694.0 to 694.875,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
691,695.0 to 695.4583332999998,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
692,696.375 to 696.875,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
693,697.125 to 697.75,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
694,698.25 to 698.875,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
695,699.125 to 699.625,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
696,700.125 to 700.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
697,701.125 to 701.7916667000002,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
698,702.125 to 702.625,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
699,703.0 to 703.875,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
700,704.0 to 704.8333332999998,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
701,705.25 to 705.625,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1,e-Major,Piano Sonata K330 i C major.mid by Mozart.csv
702,706.0 to 706.625,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",4,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
703,707.0 to 707.75,"[1, 1, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
704,708.0 to 708.75,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
705,709.0 to 709.5,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
706,710.0 to 710.875,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]",1,b-Major,Piano Sonata K330 i C major.mid by Mozart.csv
707,711.25 to 711.875,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
708,712.125 to 712.75,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
709,713.0 to 713.875,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
710,714.0 to 714.875,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
711,715.0 to 715.9166667000002,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
712,716.0 to 716.9583332999998,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",0,g#Minor,Piano Sonata K330 i C major.mid by Mozart.csv
713,717.125 to 717.875,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
714,718.125 to 718.9166667000002,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",0,g#Minor,Piano Sonata K330 i C major.mid by Mozart.csv
715,720.0 to 720.0,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
716,721.25 to 721.5,"[2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
717,723.125 to 723.625,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
718,725.5 to 725.625,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
